window_frame_index,source_frame_index,schema_version,session_id,mode,frame_index,wall_time_ns,x,y,z,yaw_deg,pitch_deg,quat_x,quat_y,quat_z,quat_w,right_x,right_y,right_z,up_x,up_y,up_z,back_x,back_y,back_z,fov_deg,width,height,dimension,source
62,422,1,20260914-203609-flashback_export,flashback_export,422,34561188656300,-558.773869285,88.269999981,244.258243828,-177.8953857,-9.7500324,-0.084968127,0.018298781,-0.001560721,-0.996214390,0.999325514,-0.000000000,0.036724243,-0.006219253,0.985556006,0.169235840,-0.036193799,-0.169350073,0.984891236,70.0000000,1280,720,minecraft:overworld,flashback_export_aligned
63,423,1,20260914-203609-flashback_export,flashback_export,423,34561211677100,-558.795440567,88.269999981,244.257449310,-177.8953857,-9.7500324,-0.084968127,0.018298781,-0.001560721,-0.996214390,0.999325514,-0.000000000,0.036724243,-0.006219253,0.985556006,0.169235840,-0.036193799,-0.169350073,0.984891236,70.0000000,1280,720,minecraft:overworld,flashback_export_aligned
64,424,1,20260914-203609-flashback_export,flashback_export,424,34561236074800,-558.817011849,88.269999981,244.256654793,-177.8953857,-9.7500324,-0.084968127,0.018298781,-0.001560721,-0.996214390,0.999325514,-0.000000000,0.036724243,-0.006219253,0.985556006,0.169235840,-0.036193799,-0.169350073,0.984891236,70.0000000,1280,720,minecraft:overworld,flashback_export_aligned
65,425,1,20260914-203609-flashback_export,flashback_export,425,34561257401500,-558.838583131,88.269999981,244.255860276,-177.8953857,-9.7500324,-0.084968127,0.018298781,-0.001560721,-0.996214390,0.999325514,-0.000000000,0.036724243,-0.006219253,0.985556006,0.169235840,-0.036193799,-0.169350073,0.984891236,70.0000000,1280,720,minecraft:overworld,flashback_export_aligned
66,426,1,20260914-203609-flashback_export,flashback_export,426,34561281162200,-558.860154410,88.269999981,244.255065758,-177.8953857,-9.7500324,-0.084968127,0.018298781,-0.001560721,-0.996214390,0.999325514,-0.000000000,0.036724243,-0.006219253,0.985556006,0.169235840,-0.036193799,-0.169350073,0.984891236,70.0000000,1280,720,minecraft:overworld,flashback_export_aligned
67,427,1,20260914-203609-flashback_export,flashback_export,427,34561301438200,-558.881725693,88.269999981,244.254271241,-177.8953857,-9.7500324,-0.084968127,0.018298781,-0.001560721,-0.996214390,0.999325514,-0.000000000,0.036724243,-0.006219253,0.985556006,0.169235840,-0.036193799,-0.169350073,0.984891236,70.0000000,1280,720,minecraft:overworld,flashback_export_aligned
68,428,1,20260914-203609-flashback_export,flashback_export,428,34561321535900,-558.903296976,88.269999981,244.253476723,-177.8953857,-9.7500324,-0.084968127,0.018298781,-0.001560721,-0.996214390,0.999325514,-0.000000000,0.036724243,-0.006219253,0.985556006,0.169235840,-0.036193799,-0.169350073,0.984891236,70.0000000,1280,720,minecraft:overworld,flashback_export_aligned
69,429,1,20260914-203609-flashback_export,flashback_export,429,34561342867800,-558.924868253,88.269999981,244.252682206,-177.8953857,-9.7500324,-0.084968127,0.018298781,-0.001560721,-0.996214390,0.999325514,-0.000000000,0.036724243,-0.006219253,0.985556006,0.169235840,-0.036193799,-0.169350073,0.984891236,70.0000000,1280,720,minecraft:overworld,flashback_export_aligned
70,430,1,20260914-203609-flashback_export,flashback_export,430,34561363892400,-558.946439534,88.269999981,244.251887689,-177.8953857,-9.7500324,-0.084968127,0.018298781,-0.001560721,-0.996214390,0.999325514,-0.000000000,0.036724243,-0.006219253,0.985556006,0.169235840,-0.036193799,-0.169350073,0.984891236,70.0000000,1280,720,minecraft:overworld,flashback_export_aligned
71,431,1,20260914-203609-flashback_export,flashback_export,431,34561384856600,-558.968010814,88.269999981,244.251093171,-177.8953857,-9.7500324,-0.084968127,0.018298781,-0.001560721,-0.996214390,0.999325514,-0.000000000,0.036724243,-0.006219253,0.985556006,0.169235840,-0.036193799,-0.169350073,0.984891236,70.0000000,1280,720,minecraft:overworld,flashback_export_aligned
72,432,1,20260914-203609-flashback_export,flashback_export,432,34561408256200,-558.989582096,88.269999981,244.250298654,-177.8953857,-9.7500324,-0.084968127,0.018298781,-0.001560721,-0.996214390,0.999325514,-0.000000000,0.036724243,-0.006219253,0.985556006,0.169235840,-0.036193799,-0.169350073,0.984891236,70.0000000,1280,720,minecraft:overworld,flashback_export_aligned
